P2 Q6 xi delF
3.280000000000000000e+02 2.000000000000000000e+00 4.207836456558773364e-01 1.208112907275022962e-01
3.290000000000000000e+02 2.000000000000000000e+00 4.224872231686541690e-01 1.202140662525010839e-01
3.300000000000000000e+02 2.000000000000000000e+00 4.241908006814310017e-01 1.195559536275005996e-01
3.310000000000000000e+02 2.000000000000000000e+00 4.258943781942078344e-01 1.204705208025025343e-01
3.320000000000000000e+02 2.000000000000000000e+00 4.275979557069846670e-01 1.199418803775031961e-01
3.330000000000000000e+02 2.000000000000000000e+00 4.293015332197614997e-01 1.184530632525024885e-01
3.340000000000000000e+02 2.000000000000000000e+00 4.310051107325383324e-01 1.194316874775012138e-01
3.350000000000000000e+02 2.000000000000000000e+00 4.327086882453151651e-01 1.181174993775044868e-01
3.360000000000000000e+02 2.000000000000000000e+00 4.344122657580919977e-01 1.196897264774996472e-01
3.370000000000000000e+02 2.000000000000000000e+00 4.361158432708688304e-01 1.175567172525049386e-01
3.380000000000000000e+02 2.000000000000000000e+00 4.378194207836456631e-01 1.184572507275021280e-01
3.390000000000000000e+02 2.000000000000000000e+00 4.395229982964224957e-01 1.188736215525025841e-01
3.400000000000000000e+02 2.000000000000000000e+00 4.412265758091993284e-01 1.176998836275053861e-01
3.410000000000000000e+02 2.000000000000000000e+00 4.429301533219761611e-01 1.173338756775024194e-01
3.420000000000000000e+02 2.000000000000000000e+00 4.446337308347529937e-01 1.170238893525024082e-01
3.430000000000000000e+02 2.000000000000000000e+00 4.463373083475298264e-01 1.169233899525039533e-01
3.440000000000000000e+02 2.000000000000000000e+00 4.480408858603066591e-01 1.179655053525010544e-01
3.450000000000000000e+02 2.000000000000000000e+00 4.497444633730834918e-01 1.154417028525038802e-01
3.460000000000000000e+02 2.000000000000000000e+00 4.514480408858603244e-01 1.154194073775052232e-01
3.470000000000000000e+02 2.000000000000000000e+00 4.531516183986371571e-01 1.157599509525013559e-01
3.480000000000000000e+02 2.000000000000000000e+00 4.548551959114139898e-01 1.150232948774991826e-01
3.490000000000000000e+02 2.000000000000000000e+00 4.565587734241908224e-01 1.148806943775007028e-01
3.500000000000000000e+02 2.000000000000000000e+00 4.582623509369676551e-01 1.147608420525010331e-01
3.510000000000000000e+02 2.000000000000000000e+00 4.599659284497444878e-01 1.135191991275021905e-01
3.520000000000000000e+02 2.000000000000000000e+00 4.616695059625213204e-01 1.140224883525036148e-01
3.530000000000000000e+02 2.000000000000000000e+00 4.633730834752981531e-01 1.144208643525033153e-01
3.540000000000000000e+02 2.000000000000000000e+00 4.650766609880749858e-01 1.132289052525017325e-01
3.550000000000000000e+02 2.000000000000000000e+00 4.667802385008518185e-01 1.116820293525009333e-01
3.560000000000000000e+02 2.000000000000000000e+00 4.684838160136286511e-01 1.109403935775041816e-01
3.570000000000000000e+02 2.000000000000000000e+00 4.701873935264054838e-01 1.107998302275028379e-01
3.580000000000000000e+02 2.000000000000000000e+00 4.718909710391823165e-01 1.109676687525009697e-01
3.590000000000000000e+02 2.000000000000000000e+00 4.735945485519590936e-01 1.148136299195208210e-01
3.600000000000000000e+02 2.000000000000000000e+00 4.752981260647359263e-01 1.092084682820235741e-01
3.610000000000000000e+02 2.000000000000000000e+00 4.770017035775127590e-01 1.078951289945209169e-01
3.620000000000000000e+02 2.000000000000000000e+00 4.787052810902895916e-01 1.076029111445215847e-01
3.630000000000000000e+02 2.000000000000000000e+00 4.804088586030664243e-01 1.056321382820222254e-01
3.640000000000000000e+02 2.000000000000000000e+00 4.821124361158432570e-01 1.056366652820237562e-01
3.650000000000000000e+02 2.000000000000000000e+00 4.838160136286200896e-01 1.045118755445244574e-01
3.660000000000000000e+02 2.000000000000000000e+00 4.855195911413969223e-01 1.046517598445220187e-01
3.670000000000000000e+02 2.000000000000000000e+00 4.872231686541737550e-01 1.045913809820255835e-01
3.680000000000000000e+02 2.000000000000000000e+00 4.889267461669505876e-01 1.032519548570220991e-01
3.690000000000000000e+02 2.000000000000000000e+00 4.906303236797274203e-01 1.035227826320195277e-01
3.700000000000000000e+02 2.000000000000000000e+00 4.923339011925042530e-01 1.031868792320231876e-01
